ID,NAME,GP,PTS,W,L,WIN%,FG%,3P%,FT%,OREB,DREB,REB,AST,TOV,+/-,OFF RATING,DEF RATING,NET RATING,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TOV%,EFG%,TS%,PIE
1610612737,Atlanta Hawks,82,113.3,29,53,35.4,45.1,35.199999999999996,75.2,11.6,34.5,46.1,25.8,17.0,-6.0,107.5,113.1,-5.5,62.4,1.52,17.7,28.4,71.8,49.6,16.2,52.2,55.50000000000001,46.400000000000006
1610612738,Boston Celtics,82,112.4,49,33,59.8,46.5,36.5,80.2,9.8,34.7,44.5,26.3,12.8,4.4,111.3,107.0,4.3,62.4,2.05,18.8,25.7,72.8,49.5,12.7,53.400000000000006,56.699999999999996,53.0
1610612751,Brooklyn Nets,82,112.2,42,40,51.2,44.9,35.3,74.5,11.0,35.6,46.6,23.8,15.1,-0.1,108.9,109.0,-0.1,59.199999999999996,1.58,16.9,28.199999999999996,72.0,50.1,14.6,52.0,55.60000000000001,49.2
1610612766,Charlotte Hornets,82,110.7,39,43,47.599999999999994,44.800000000000004,35.099999999999994,79.7,9.9,33.9,43.8,23.2,12.2,-1.1,110.7,112.0,-1.3,57.8,1.9,17.0,26.8,73.1,49.5,12.2,51.4,55.400000000000006,48.6
1610612741,Chicago Bulls,82,104.9,22,60,26.8,45.300000000000004,35.099999999999994,78.3,8.8,34.1,42.9,21.9,14.1,-8.4,104.5,112.8,-8.3,55.00000000000001,1.55,16.3,24.2,72.7,48.3,14.099999999999998,50.5,54.1,45.300000000000004
1610612739,Cleveland Cavaliers,82,104.5,19,63,23.200000000000003,44.4,35.5,79.2,10.7,31.9,42.7,20.7,13.5,-9.6,106.8,116.8,-10.0,53.2,1.54,15.6,28.199999999999996,73.2,49.6,13.8,50.3,54.0,43.6
1610612742,Dallas Mavericks,82,108.9,33,49,40.2,44.7,34.0,74.2,10.1,35.2,45.3,23.4,14.2,-1.3,108.7,110.1,-1.5,60.3,1.64,17.0,27.3,73.4,50.3,14.2,51.9,55.50000000000001,49.2
1610612743,Denver Nuggets,82,110.7,54,28,65.9,46.6,35.099999999999994,75.5,11.9,34.5,46.4,27.4,13.4,4.0,112.1,108.1,4.0,65.3,2.04,19.3,30.8,74.4,52.400000000000006,13.600000000000001,52.7,55.800000000000004,52.400000000000006
1610612765,Detroit Pistons,82,107.0,41,41,50.0,44.0,34.8,74.7,11.4,33.6,45.0,22.5,13.8,-0.2,108.4,108.7,-0.3,57.9,1.63,16.5,29.099999999999998,74.5,50.9,14.000000000000002,50.9,54.400000000000006,48.199999999999996
1610612744,Golden State Warriors,82,117.7,57,25,69.5,49.1,38.5,80.10000000000001,9.7,36.5,46.2,29.4,14.3,6.5,115.0,108.6,6.5,66.8,2.06,20.4,25.7,72.7,50.5,13.900000000000002,56.49999999999999,59.599999999999994,54.6
1610612745,Houston Rockets,82,113.9,53,29,64.60000000000001,44.9,35.6,79.10000000000001,10.2,31.9,42.1,21.2,13.3,4.8,114.9,110.1,4.8,54.1,1.59,15.9,26.900000000000002,70.0,48.1,13.5,54.2,58.099999999999994,49.8
1610612754,Indiana Pacers,82,108.0,48,34,58.5,47.5,37.4,75.2,9.3,33.7,43.0,26.0,13.7,3.3,109.4,106.0,3.4,62.8,1.9,18.9,26.900000000000002,72.2,49.9,13.900000000000002,53.0,56.10000000000001,52.7
1610612746,Los Angeles Clippers,82,115.1,48,34,58.5,47.099999999999994,38.800000000000004,79.2,9.7,35.8,45.5,24.0,14.5,0.9,111.4,110.4,1.0,58.199999999999996,1.65,17.1,26.3,72.2,50.0,14.099999999999998,52.900000000000006,57.49999999999999,50.5
1610612747,Los Angeles Lakers,82,111.8,37,45,45.1,47.0,33.300000000000004,69.89999999999999,10.2,36.4,46.6,25.6,15.7,-1.7,107.4,108.9,-1.6,60.0,1.63,17.8,27.0,72.5,50.2,15.0,52.7,55.400000000000006,49.5
1610612763,Memphis Grizzlies,82,103.5,33,49,40.2,45.0,34.2,77.2,8.8,33.0,41.8,23.9,14.0,-2.6,105.6,108.0,-2.4,63.1,1.71,17.9,24.7,72.39999999999999,48.4,14.299999999999999,50.8,54.800000000000004,49.0
1610612748,Miami Heat,82,105.7,39,43,47.599999999999994,45.0,34.9,69.5,11.2,35.1,46.3,24.3,14.7,-0.2,106.7,107.1,-0.4,61.199999999999996,1.65,17.6,29.099999999999998,73.1,50.9,14.899999999999999,51.5,54.2,50.1
1610612749,Milwaukee Bucks,82,118.1,60,22,73.2,47.599999999999994,35.3,77.3,9.3,40.4,49.7,26.0,13.9,8.9,113.5,104.9,8.6,60.099999999999994,1.88,18.3,25.0,75.7,51.6,13.3,55.00000000000001,58.3,55.300000000000004
1610612750,Minnesota Timberwolves,82,112.5,36,46,43.9,45.6,35.099999999999994,78.7,11.3,33.5,44.8,24.6,13.1,-1.5,110.6,112.2,-1.6,59.099999999999994,1.88,17.4,29.2,70.89999999999999,49.7,12.9,51.1,55.2,49.8
1610612740,New Orleans Pelicans,82,115.4,33,49,40.2,47.3,34.4,76.1,11.1,36.2,47.3,27.0,14.8,-1.3,110.7,112.0,-1.3,61.9,1.82,18.6,28.499999999999996,72.89999999999999,50.9,14.2,52.900000000000006,56.3,49.8
1610612752,New York Knicks,82,104.6,17,65,20.7,43.3,34.0,75.9,10.5,34.3,44.7,20.1,14.0,-9.2,104.0,112.9,-8.9,52.5,1.43,14.9,26.400000000000002,71.7,48.6,14.000000000000002,49.0,52.900000000000006,44.2
1610612760,Oklahoma City Thunder,82,114.5,49,33,59.8,45.4,34.8,71.3,12.6,35.5,48.1,23.4,14.0,3.4,109.8,106.5,3.4,54.800000000000004,1.67,16.3,29.799999999999997,73.8,50.9,13.4,51.4,54.50000000000001,50.6
1610612753,Orlando Magic,82,107.3,42,40,51.2,45.4,35.6,78.2,10.0,35.4,45.4,25.5,13.2,0.7,108.2,107.6,0.6,63.2,1.94,18.6,25.900000000000002,75.4,50.4,13.3,51.800000000000004,55.00000000000001,50.8
1610612755,Philadelphia 76ers,82,115.2,51,31,62.2,47.099999999999994,35.9,77.10000000000001,10.9,36.9,47.8,26.9,14.9,2.7,111.6,109.0,2.6,64.8,1.8,18.7,27.800000000000004,74.1,51.7,14.399999999999999,53.2,57.4,52.900000000000006
1610612756,Phoenix Suns,82,107.5,19,63,23.200000000000003,45.9,32.9,77.9,9.1,31.3,40.4,23.9,15.6,-9.3,105.3,114.2,-8.9,59.5,1.53,17.3,24.7,68.30000000000001,46.400000000000006,15.299999999999999,51.4,55.2,45.0
1610612757,Portland Trail Blazers,82,114.7,53,29,64.60000000000001,46.7,35.9,81.39999999999999,11.8,36.2,48.0,23.0,13.8,4.2,113.7,109.5,4.2,54.400000000000006,1.66,16.6,30.8,73.9,52.6,13.700000000000001,52.800000000000004,56.8,52.1
1610612758,Sacramento Kings,82,114.2,39,43,47.599999999999994,46.400000000000006,37.8,72.6,11.0,34.4,45.4,25.4,13.4,-1.1,109.6,110.8,-1.2,58.8,1.9,17.7,26.8,71.3,48.699999999999996,12.8,52.400000000000006,55.400000000000006,49.5
1610612759,San Antonio Spurs,82,111.7,48,34,58.5,47.8,39.2,81.89999999999999,9.2,35.5,44.7,24.5,12.1,1.7,112.2,110.5,1.6,57.99999999999999,2.03,18.1,24.6,74.4,50.1,12.2,53.400000000000006,57.199999999999996,51.6
1610612761,Toronto Raptors,82,114.4,58,24,70.7,47.4,36.6,80.4,9.6,35.6,45.2,25.4,14.0,6.1,112.6,106.8,5.8,60.3,1.81,18.2,26.5,72.6,50.2,13.8,54.300000000000004,57.9,53.300000000000004
1610612762,Utah Jazz,82,111.7,50,32,61.0,46.800000000000004,35.6,73.6,10.0,36.4,46.4,26.0,15.1,5.3,110.3,105.3,5.0,64.4,1.72,18.5,27.500000000000004,75.9,52.2,14.899999999999999,53.800000000000004,57.199999999999996,53.900000000000006
1610612764,Washington Wizards,82,114.0,32,50,39.0,46.800000000000004,34.1,76.8,9.7,32.7,42.4,26.3,14.1,-2.9,110.2,112.9,-2.7,62.3,1.87,18.4,25.2,70.6,47.699999999999996,13.600000000000001,53.1,56.699999999999996,48.699999999999996
